index_col;age;job;education;default;contact;month;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y;M1;M2;KNeighbors;Quadratic;MLPClass;AdaBoost;forest;naive_by;prediction;compareOrigin
5490;40;10;4;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
358;33;8;2;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
8848;41;5;4;0;0;6;8;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
19503;35;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
5050;28;1;4;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
22263;31;1;4;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
40592;78;6;3;0;1;9;1;999;2;1;-1.1;94.199;-37.5;0.884;4963.6;0;0;0;1;1;1;1;1;1;6;No-Yes
9104;36;10;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
25015;46;10;4;0;0;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
25379;58;2;3;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;0;1;1;0;1;1;4;No-Yes
4009;35;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.8580000000000005;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
21898;43;5;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
38903;35;5;4;0;1;11;1;3;2;3;-3.4;92.649;-30.1;0.716;5017.5;0;1;0;1;1;1;1;1;1;6;No-Yes
37222;34;1;4;0;1;8;1;999;0;2;-2.9;92.20100000000001;-31.4;0.8809999999999999;5076.2;0;1;0;0;1;1;1;0;1;4;No-Yes
5216;42;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
28459;38;2;3;0;1;4;1;999;1;1;-1.8;93.075;-47.1;1.423;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
3644;29;3;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
22720;45;2;2;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
15774;41;10;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;1;0;0;0;0;0;1;No-Yes
21446;32;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;0;1;0;1;0;0;0;2;No-Yes
19513;45;2;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;1;0;1;0;1;0;0;0;2;No-Yes
24174;34;1;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
8896;31;1;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
4503;56;6;3;0;0;5;6;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
5229;57;2;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
17132;56;7;3;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
26834;30;1;4;0;0;11;2;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
27512;30;3;3;0;0;11;3;999;1;1;-0.1;93.2;-42.0;4.021;5195.8;0;0;0;0;0;0;0;0;1;1;No-Yes
33941;43;7;3;2;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;1;0;1;0;0;0;2;No-Yes
37720;24;1;4;0;1;8;1;999;0;2;-2.9;92.20100000000001;-31.4;0.851;5076.2;1;0;1;1;1;1;1;1;1;6;Yes-Yes
15393;50;7;3;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.957;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
9541;24;1;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
26788;38;5;3;2;1;11;2;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
24624;33;2;3;0;0;11;3;999;1;1;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;0;0;0;0;0;1;1;No-Yes
39907;32;1;4;0;1;6;1;12;2;3;-1.7;94.055;-39.8;0.737;4991.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
23478;51;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
5880;37;8;3;0;0;5;5;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
30222;35;5;4;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;0;1;0;1;1;1;1;1;1;6;No-Yes
30131;35;1;4;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;0;0;1;1;1;1;1;1;1;6;No-Yes
17075;42;1;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
17928;60;6;2;2;1;7;13;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
1739;37;10;4;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
27051;37;1;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;0;0;1;0;0;0;1;No-Yes
29639;46;8;3;0;0;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;0;1;0;0;1;3;No-Yes
13897;27;9;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
33119;32;2;3;0;0;5;6;999;0;2;-1.8;92.89299999999999;-46.2;1.291;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
26400;31;1;4;0;1;11;1;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;0;1;0;0;1;0;0;0;1;No-Yes
9502;39;2;2;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;1;0;0;0;1;0;2;No-Yes
13166;51;5;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
30388;48;3;4;0;1;4;3;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;0;1;0;1;1;1;1;1;1;6;No-Yes
34794;27;1;3;0;1;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;0;1;1;0;1;0;1;1;4;No-Yes
13555;38;4;3;0;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
1346;31;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
40112;28;9;3;0;1;7;2;6;1;3;-1.7;94.215;-40.3;0.8270000000000001;4991.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
19946;46;10;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.966;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
19468;32;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
34398;29;1;4;0;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.266;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
32853;39;8;3;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
29582;58;8;2;0;1;4;3;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;1;1;1;1;1;6;No-Yes
10326;31;2;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.96;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
21819;36;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
41032;36;11;3;0;1;10;1;3;1;3;-1.1;94.601;-49.5;1.032;4963.6;1;1;0;1;1;1;1;1;1;6;Yes-Yes
18877;57;1;3;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.97;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
1057;37;1;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
11300;55;4;2;2;0;6;4;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
21051;34;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;1;0;1;0;0;0;2;No-Yes
16784;43;4;2;2;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
25267;50;4;2;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;1;0;1;0;0;0;2;No-Yes
28992;49;2;3;0;1;4;2;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;1;1;1;1;0;1;5;No-Yes
10140;33;5;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.958;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
20121;34;1;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
21386;52;8;3;0;1;8;5;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
30750;31;8;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;0;1;0;1;1;0;0;1;3;No-Yes
18775;27;1;3;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.968;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
23303;44;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;1;0;0;0;1;No-Yes
2414;42;1;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;1;0;0;0;0;0;1;No-Yes
22293;35;10;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.963;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
12250;38;10;4;2;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.966;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
4526;50;2;2;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
6282;34;10;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
40944;52;10;4;0;0;10;1;999;1;1;-1.1;94.601;-49.5;0.985;4963.6;0;1;0;1;1;1;1;0;1;5;No-Yes
15928;44;2;3;2;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
1311;37;10;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
1357;25;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.855;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
23376;30;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
16773;26;1;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
9342;35;1;4;0;0;6;9;999;0;2;1.4;94.465;-41.8;4.967;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
30975;37;8;3;0;1;5;3;999;0;2;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
23718;49;8;3;0;1;8;17;999;0;2;1.4;93.444;-36.1;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
13893;31;2;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
17777;38;8;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
24496;33;2;3;0;1;11;2;999;0;2;-0.1;93.2;-42.0;4.191;5195.8;0;1;0;0;1;1;0;0;0;2;No-Yes
5632;43;2;2;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
10195;53;2;2;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.958;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
32557;43;2;3;2;0;5;5;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;1;0;0;0;1;0;0;0;1;No-Yes
16668;28;1;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;0;1;1;0;0;0;1;0;2;No-Yes
30278;54;5;4;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.365;5099.1;0;1;0;0;1;1;1;0;1;4;No-Yes
12597;29;8;3;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
22461;51;2;2;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
5385;35;9;4;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
37737;61;6;2;0;1;8;1;999;0;2;-2.9;92.20100000000001;-31.4;0.8490000000000001;5076.2;1;1;0;0;1;1;1;1;1;5;Yes-Yes
11197;49;10;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
7122;41;4;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
14046;35;2;2;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
39445;49;1;4;0;1;4;2;999;3;1;-1.8;93.749;-34.6;0.644;5008.7;1;1;0;1;1;1;1;0;1;5;Yes-Yes
5612;45;8;3;2;0;5;12;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
32554;53;7;2;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;0;0;0;1;0;0;1;2;No-Yes
23284;46;1;4;2;0;8;5;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
17223;54;2;3;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
13239;52;6;4;0;1;7;5;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
28779;46;2;2;0;1;4;2;999;0;2;-1.8;93.075;-47.1;1.41;5099.1;0;1;0;1;0;1;1;0;1;4;No-Yes
3068;33;2;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
16839;51;8;3;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
25326;40;8;3;2;1;11;2;999;0;2;-0.1;93.2;-42.0;4.1530000000000005;5195.8;0;1;0;1;0;0;0;0;0;1;No-Yes
27898;35;1;3;0;1;3;2;999;0;2;-1.8;92.84299999999999;-50.0;1.538;5099.1;1;1;0;1;1;1;1;1;1;6;Yes-Yes
12443;56;1;2;0;1;7;4;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
400;52;8;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
6167;52;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
15827;44;1;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
13558;38;4;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
2595;36;2;4;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0;0;0;1;0;1;No-Yes
10955;24;8;3;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.962;5228.1;0;0;1;1;0;0;0;0;0;1;No-Yes
14208;36;1;4;0;1;7;11;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;1;0;1;No-Yes
22778;44;7;3;2;1;8;10;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
31666;45;2;2;2;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;0;0;0;1;0;1;0;2;No-Yes
16388;58;3;4;0;0;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
13070;24;9;3;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
32968;30;8;3;0;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.2990000000000002;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
30703;33;1;3;2;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
15779;37;1;3;0;1;7;15;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
17670;42;4;2;2;0;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
33865;27;1;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.281;5099.1;0;0;1;1;1;1;0;0;1;4;No-Yes
4232;31;11;4;0;0;5;12;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
29506;37;5;4;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;1;0;0;1;1;1;0;1;4;No-Yes
5649;48;10;2;2;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
710;36;2;3;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
7352;37;10;4;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.864;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
2431;44;5;4;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;1;0;1;0;0;0;0;0;1;No-Yes
20629;32;1;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;1;0;1;0;0;1;0;0;0;1;Yes-Yes
14172;28;1;4;0;1;7;3;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
16319;37;7;4;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
7009;37;11;4;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;1;1;0;0;0;0;0;0;0;0;Yes-No
39837;29;1;4;0;1;6;2;3;4;3;-1.7;94.055;-39.8;0.715;4991.6;1;0;1;1;1;1;1;1;1;6;Yes-Yes
22563;37;10;4;0;1;8;10;999;0;2;1.4;93.444;-36.1;4.9639999999999995;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
31475;44;11;3;0;1;5;2;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;1;0;0;1;1;0;0;1;3;No-Yes
16758;39;8;3;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.962;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
2040;49;5;3;2;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
12017;30;8;3;2;0;6;2;999;0;2;1.4;94.465;-41.8;4.955;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
31800;35;8;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;0;1;0;1;1;0;0;1;3;No-Yes
6486;36;2;3;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
27456;36;1;4;0;1;11;1;999;1;1;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;1;0;1;0;0;1;3;No-Yes
31753;31;5;4;0;1;5;2;999;2;1;-1.8;92.89299999999999;-46.2;1.327;5099.1;0;1;0;0;1;1;0;0;1;3;No-Yes
10197;47;2;2;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.958;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
39089;41;1;4;0;1;12;2;999;0;2;-3.0;92.713;-33.0;0.7070000000000001;5023.5;1;1;0;1;1;1;1;1;1;6;Yes-Yes
13552;33;10;4;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
35184;30;2;3;0;1;5;2;999;1;1;-1.8;92.89299999999999;-46.2;1.25;5099.1;0;0;1;0;0;1;0;0;1;2;No-Yes
12000;58;8;2;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.955;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
3102;32;1;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
3083;41;1;2;0;0;5;3;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
26624;30;8;3;2;1;11;4;999;0;2;-0.1;93.2;-42.0;4.0760000000000005;5195.8;0;1;0;0;0;0;0;0;0;0;No-No
3194;37;10;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.86;5191.0;0;0;1;0;0;0;0;0;0;0;No-No
29423;32;10;3;0;1;4;1;999;0;2;-1.8;93.075;-47.1;1.405;5099.1;0;0;0;1;0;1;1;0;1;4;No-Yes
30726;51;1;2;2;1;5;1;999;1;1;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;1;1;3;No-Yes
20802;56;6;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;1;0;1;0;0;0;2;No-Yes
20747;57;2;3;2;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
35617;33;8;3;0;1;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.244;5099.1;1;1;0;1;0;1;0;0;1;3;Yes-Yes
36851;29;8;4;0;0;6;2;999;0;2;-2.9;92.963;-40.8;1.252;5076.2;0;0;1;1;1;1;1;0;1;5;No-Yes
13486;40;2;2;2;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.963;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
6405;33;5;4;2;0;5;3;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
8939;26;2;3;0;0;6;2;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;0;1;0;0;0;0;0;0;0;No-No
35595;42;2;2;0;1;5;4;999;0;2;-1.8;92.89299999999999;-46.2;1.244;5099.1;0;0;0;1;0;1;0;1;1;4;No-Yes
19566;29;1;3;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.968;5228.1;0;0;1;1;0;1;0;0;0;2;No-Yes
27428;34;1;4;0;1;11;9;999;0;2;-0.1;93.2;-42.0;4.021;5195.8;0;1;0;0;0;0;0;0;0;0;No-No
9708;27;3;4;0;0;6;3;999;0;2;1.4;94.465;-41.8;4.961;5228.1;1;0;1;0;0;0;0;0;0;0;Yes-No
12387;40;1;3;0;1;7;2;999;0;2;1.4;93.91799999999999;-42.7;4.96;5228.1;1;1;0;1;0;0;0;1;0;2;Yes-Yes
2583;54;6;2;0;0;5;2;999;0;2;1.1;93.994;-36.4;4.856;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
11122;58;7;4;0;0;6;1;999;0;2;1.4;94.465;-41.8;4.961;5228.1;0;0;0;0;0;0;0;0;0;0;No-No
27595;49;11;3;0;0;11;2;999;1;1;-0.1;93.2;-42.0;4.021;5195.8;0;0;1;0;0;1;0;0;1;2;No-Yes
5583;46;5;4;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;0;1;0;0;0;0;0;0;0;0;No-No
3876;51;1;4;2;0;5;6;999;0;2;1.1;93.994;-36.4;4.859;5191.0;0;0;0;0;0;0;0;0;0;0;No-No
39057;18;9;3;0;1;12;2;999;0;2;-3.0;92.713;-33.0;0.7120000000000001;5023.5;1;0;1;0;1;1;1;1;1;5;Yes-Yes
5162;47;2;2;0;0;5;1;999;0;2;1.1;93.994;-36.4;4.857;5191.0;1;1;0;0;0;0;0;0;0;0;Yes-No
22733;31;10;4;0;1;8;2;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;1;0;1;0;0;0;2;No-Yes
16145;58;6;2;0;1;7;1;999;0;2;1.4;93.91799999999999;-42.7;4.961;5228.1;0;1;0;0;0;0;0;0;0;0;No-No
20042;31;5;4;0;1;8;1;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;0;1;0;0;1;0;0;0;1;No-Yes
31166;45;11;3;0;1;5;1;999;0;2;-1.8;92.89299999999999;-46.2;1.334;5099.1;0;0;0;1;0;1;0;0;1;3;No-Yes
20613;46;10;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
22970;38;1;4;0;1;8;3;999;0;2;1.4;93.444;-36.1;4.965;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
30850;43;2;3;0;1;5;5;999;0;2;-1.8;92.89299999999999;-46.2;1.344;5099.1;0;1;0;0;0;1;0;0;1;2;No-Yes
8872;49;3;2;2;0;6;1;999;0;2;1.4;94.465;-41.8;4.8660000000000005;5228.1;0;1;0;1;0;0;0;0;0;1;No-Yes
