Index,ScoredDescionForest,Index (2),scoredLogistic,Index (3),ScoredBayes,Index (2) (2),scoredLocally,Index (4),Scored_Descion,Index (2) (3),Scored Labels,Index (5),D_y,ScoredAverage,prediction,failed,D_y_str,predictionStr,result
9650,0,9650,0,9650,0,9650,0,9650,0,9650,0,9650,0,0,0,0,No,No,No-No
23818,0,23818,0,23818,1,23818,0,23818,0,23818,0,23818,0,0,1,0,No,Yes,No-Yes
34090,0,34090,1,34090,1,34090,1,34090,0,34090,1,34090,0,1,1,0,No,Yes,No-Yes
26360,0,26360,0,26360,1,26360,0,26360,0,26360,0,26360,0,1,1,0,No,Yes,No-Yes
34789,1,34789,1,34789,1,34789,1,34789,1,34789,0,34789,1,1,1,0,Yes,Yes,Yes-Yes
37386,1,37386,1,37386,1,37386,1,37386,1,37386,1,37386,1,1,1,0,Yes,Yes,Yes-Yes
33730,0,33730,1,33730,1,33730,1,33730,0,33730,0,33730,0,1,1,0,No,Yes,No-Yes
31972,0,31972,0,31972,1,31972,0,31972,0,31972,0,31972,0,1,1,0,No,Yes,No-Yes
24815,0,24815,0,24815,1,24815,0,24815,0,24815,0,24815,0,0,1,0,No,Yes,No-Yes
13880,0,13880,0,13880,0,13880,1,13880,0,13880,1,13880,0,1,1,0,No,Yes,No-Yes
36007,0,36007,1,36007,1,36007,1,36007,0,36007,0,36007,0,0,1,0,No,Yes,No-Yes
12551,0,12551,0,12551,0,12551,0,12551,0,12551,0,12551,0,1,1,0,No,Yes,No-Yes
22362,0,22362,0,22362,1,22362,0,22362,0,22362,0,22362,0,0,1,0,No,Yes,No-Yes
19696,0,19696,0,19696,0,19696,0,19696,0,19696,0,19696,0,0,0,0,No,No,No-No
32659,0,32659,1,32659,1,32659,1,32659,0,32659,1,32659,0,1,1,0,No,Yes,No-Yes
11099,0,11099,0,11099,0,11099,0,11099,0,11099,0,11099,0,0,0,0,No,No,No-No
23497,0,23497,1,23497,1,23497,0,23497,0,23497,0,23497,0,0,1,0,No,Yes,No-Yes
33106,0,33106,1,33106,1,33106,1,33106,0,33106,0,33106,0,0,1,0,No,Yes,No-Yes
13314,0,13314,0,13314,0,13314,0,13314,0,13314,0,13314,1,0,0,1,Yes,No,Yes-No
1085,0,1085,0,1085,0,1085,0,1085,0,1085,0,1085,0,0,0,0,No,No,No-No
7999,0,7999,0,7999,0,7999,0,7999,0,7999,0,7999,0,0,0,0,No,No,No-No
22500,1,22500,0,22500,1,22500,0,22500,1,22500,0,22500,0,0,1,0,No,Yes,No-Yes
31770,0,31770,0,31770,1,31770,0,31770,0,31770,0,31770,0,0,1,0,No,Yes,No-Yes
18815,0,18815,0,18815,0,18815,1,18815,0,18815,0,18815,0,0,1,0,No,Yes,No-Yes
11181,0,11181,0,11181,0,11181,0,11181,0,11181,0,11181,0,0,0,0,No,No,No-No
36006,0,36006,1,36006,1,36006,1,36006,0,36006,0,36006,1,1,1,0,Yes,Yes,Yes-Yes
14101,1,14101,0,14101,0,14101,1,14101,1,14101,1,14101,0,1,1,0,No,Yes,No-Yes
24950,0,24950,1,24950,1,24950,1,24950,0,24950,0,24950,0,0,1,0,No,Yes,No-Yes
16252,0,16252,0,16252,0,16252,0,16252,0,16252,0,16252,0,1,1,0,No,Yes,No-Yes
3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,3553,0,0,0,0,No,No,No-No
35994,1,35994,1,35994,1,35994,1,35994,1,35994,1,35994,0,1,1,0,No,Yes,No-Yes
16509,0,16509,0,16509,0,16509,0,16509,0,16509,0,16509,0,0,0,0,No,No,No-No
33380,0,33380,1,33380,1,33380,1,33380,0,33380,0,33380,0,0,1,0,No,Yes,No-Yes
8387,0,8387,0,8387,0,8387,0,8387,0,8387,0,8387,0,0,0,0,No,No,No-No
4556,0,4556,0,4556,0,4556,0,4556,0,4556,0,4556,0,0,0,0,No,No,No-No
18,0,18,0,18,0,18,0,18,0,18,0,18,0,0,0,0,No,No,No-No
8213,0,8213,0,8213,0,8213,0,8213,0,8213,0,8213,0,0,0,0,No,No,No-No
990,0,990,0,990,0,990,0,990,0,990,0,990,0,0,0,0,No,No,No-No
17746,0,17746,0,17746,0,17746,0,17746,0,17746,0,17746,0,0,0,0,No,No,No-No
2691,0,2691,1,2691,1,2691,1,2691,0,2691,1,2691,0,0,1,0,No,Yes,No-Yes
19995,0,19995,0,19995,0,19995,0,19995,0,19995,0,19995,0,0,0,0,No,No,No-No
33012,0,33012,1,33012,1,33012,0,33012,0,33012,0,33012,0,1,1,0,No,Yes,No-Yes
3841,0,3841,1,3841,0,3841,0,3841,0,3841,0,3841,0,0,1,0,No,Yes,No-Yes
32020,0,32020,1,32020,1,32020,1,32020,0,32020,1,32020,0,1,1,0,No,Yes,No-Yes
36981,1,36981,1,36981,1,36981,1,36981,1,36981,1,36981,0,1,1,0,No,Yes,No-Yes
4498,0,4498,0,4498,0,4498,0,4498,0,4498,0,4498,0,0,0,0,No,No,No-No
10280,0,10280,0,10280,0,10280,0,10280,0,10280,0,10280,1,0,0,1,Yes,No,Yes-No
33336,1,33336,1,33336,1,33336,1,33336,1,33336,1,33336,0,0,1,0,No,Yes,No-Yes
34837,1,34837,1,34837,1,34837,1,34837,1,34837,1,34837,1,1,1,0,Yes,Yes,Yes-Yes
2943,0,2943,0,2943,0,2943,0,2943,0,2943,1,2943,0,0,1,0,No,Yes,No-Yes
22168,0,22168,0,22168,0,22168,0,22168,0,22168,0,22168,0,0,0,0,No,No,No-No
37265,1,37265,1,37265,1,37265,1,37265,1,37265,1,37265,0,1,1,0,No,Yes,No-Yes
16848,0,16848,0,16848,0,16848,0,16848,0,16848,0,16848,0,0,0,0,No,No,No-No
41,0,41,0,41,0,41,0,41,0,41,0,41,0,0,0,0,No,No,No-No
33101,1,33101,0,33101,1,33101,0,33101,1,33101,0,33101,0,0,1,0,No,Yes,No-Yes
30840,0,30840,1,30840,1,30840,0,30840,0,30840,0,30840,1,0,1,0,Yes,Yes,Yes-Yes
30765,0,30765,0,30765,0,30765,0,30765,0,30765,0,30765,0,0,0,0,No,No,No-No
11224,0,11224,0,11224,0,11224,0,11224,0,11224,0,11224,0,0,0,0,No,No,No-No
7525,0,7525,0,7525,0,7525,0,7525,0,7525,0,7525,0,0,0,0,No,No,No-No
34735,0,34735,1,34735,1,34735,1,34735,0,34735,0,34735,1,1,1,0,Yes,Yes,Yes-Yes
35417,1,35417,1,35417,1,35417,1,35417,1,35417,1,35417,1,0,1,0,Yes,Yes,Yes-Yes
12100,0,12100,1,12100,1,12100,1,12100,0,12100,0,12100,1,1,1,0,Yes,Yes,Yes-Yes
12135,0,12135,0,12135,0,12135,0,12135,0,12135,0,12135,1,1,1,0,Yes,Yes,Yes-Yes
20504,0,20504,0,20504,0,20504,0,20504,0,20504,0,20504,0,1,1,0,No,Yes,No-Yes
33685,0,33685,1,33685,1,33685,1,33685,0,33685,0,33685,0,1,1,0,No,Yes,No-Yes
22731,0,22731,0,22731,1,22731,0,22731,0,22731,0,22731,0,0,1,0,No,Yes,No-Yes
37855,1,37855,1,37855,1,37855,1,37855,1,37855,1,37855,0,1,1,0,No,Yes,No-Yes
23144,0,23144,1,23144,1,23144,0,23144,0,23144,0,23144,0,0,1,0,No,Yes,No-Yes
29407,0,29407,1,29407,1,29407,0,29407,0,29407,0,29407,0,1,1,0,No,Yes,No-Yes
5846,0,5846,0,5846,0,5846,0,5846,0,5846,0,5846,0,0,0,0,No,No,No-No
24480,0,24480,1,24480,1,24480,0,24480,0,24480,0,24480,0,1,1,0,No,Yes,No-Yes
21999,0,21999,0,21999,0,21999,0,21999,0,21999,0,21999,0,0,0,0,No,No,No-No
23195,0,23195,0,23195,1,23195,0,23195,0,23195,0,23195,0,1,1,0,No,Yes,No-Yes
28126,0,28126,1,28126,1,28126,1,28126,0,28126,1,28126,0,1,1,0,No,Yes,No-Yes
34313,1,34313,1,34313,1,34313,1,34313,1,34313,1,34313,1,1,1,0,Yes,Yes,Yes-Yes
12517,0,12517,0,12517,0,12517,0,12517,0,12517,0,12517,0,1,1,0,No,Yes,No-Yes
5317,0,5317,0,5317,0,5317,0,5317,0,5317,0,5317,0,0,0,0,No,No,No-No
7415,0,7415,0,7415,0,7415,0,7415,0,7415,0,7415,0,0,0,0,No,No,No-No
965,0,965,0,965,0,965,0,965,0,965,0,965,0,0,0,0,No,No,No-No
17482,0,17482,1,17482,1,17482,1,17482,0,17482,0,17482,1,0,1,0,Yes,Yes,Yes-Yes
24296,0,24296,1,24296,1,24296,0,24296,0,24296,0,24296,0,1,1,0,No,Yes,No-Yes
21747,0,21747,0,21747,0,21747,0,21747,0,21747,0,21747,1,1,1,0,Yes,Yes,Yes-Yes
15422,0,15422,1,15422,1,15422,1,15422,0,15422,0,15422,0,0,1,0,No,Yes,No-Yes
24594,0,24594,0,24594,0,24594,0,24594,0,24594,0,24594,0,0,0,0,No,No,No-No
7988,0,7988,0,7988,0,7988,0,7988,0,7988,0,7988,0,0,0,0,No,No,No-No
11386,0,11386,0,11386,0,11386,0,11386,0,11386,0,11386,0,0,0,0,No,No,No-No
4161,0,4161,0,4161,0,4161,0,4161,0,4161,0,4161,0,0,0,0,No,No,No-No
4862,0,4862,0,4862,0,4862,0,4862,0,4862,0,4862,0,0,0,0,No,No,No-No
20179,0,20179,0,20179,0,20179,0,20179,0,20179,0,20179,0,0,0,0,No,No,No-No
4830,0,4830,0,4830,0,4830,0,4830,0,4830,0,4830,0,0,0,0,No,No,No-No
9060,0,9060,0,9060,1,9060,0,9060,0,9060,0,9060,0,0,1,0,No,Yes,No-Yes
27521,0,27521,1,27521,1,27521,1,27521,0,27521,1,27521,0,1,1,0,No,Yes,No-Yes
19207,0,19207,0,19207,0,19207,0,19207,0,19207,0,19207,0,0,0,0,No,No,No-No
28431,0,28431,0,28431,1,28431,0,28431,0,28431,0,28431,1,0,1,0,Yes,Yes,Yes-Yes
26155,0,26155,1,26155,1,26155,1,26155,0,26155,1,26155,0,1,1,0,No,Yes,No-Yes
33088,0,33088,1,33088,1,33088,1,33088,0,33088,0,33088,0,1,1,0,No,Yes,No-Yes
22268,0,22268,1,22268,1,22268,0,22268,0,22268,1,22268,0,1,1,0,No,Yes,No-Yes
5257,0,5257,0,5257,0,5257,0,5257,0,5257,0,5257,0,0,0,0,No,No,No-No
25225,0,25225,0,25225,1,25225,0,25225,0,25225,0,25225,0,1,1,0,No,Yes,No-Yes
32498,1,32498,1,32498,1,32498,1,32498,1,32498,0,32498,0,1,1,0,No,Yes,No-Yes
19769,0,19769,0,19769,0,19769,0,19769,0,19769,0,19769,0,1,1,0,No,Yes,No-Yes
12803,0,12803,0,12803,0,12803,0,12803,0,12803,0,12803,0,1,1,0,No,Yes,No-Yes
5630,0,5630,0,5630,0,5630,0,5630,0,5630,0,5630,0,0,0,0,No,No,No-No
11438,0,11438,1,11438,1,11438,1,11438,0,11438,0,11438,0,1,1,0,No,Yes,No-Yes
398,0,398,0,398,0,398,0,398,0,398,0,398,0,0,0,0,No,No,No-No
37771,0,37771,1,37771,1,37771,1,37771,0,37771,0,37771,0,1,1,0,No,Yes,No-Yes
36909,1,36909,1,36909,1,36909,1,36909,1,36909,1,36909,1,1,1,0,Yes,Yes,Yes-Yes
9741,0,9741,0,9741,0,9741,0,9741,0,9741,0,9741,0,0,0,0,No,No,No-No
15161,0,15161,0,15161,0,15161,0,15161,0,15161,0,15161,0,0,0,0,No,No,No-No
16737,1,16737,1,16737,1,16737,1,16737,1,16737,1,16737,0,1,1,0,No,Yes,No-Yes
33670,1,33670,1,33670,1,33670,0,33670,1,33670,0,33670,1,0,1,0,Yes,Yes,Yes-Yes
18197,0,18197,0,18197,0,18197,0,18197,0,18197,1,18197,0,1,1,0,No,Yes,No-Yes
6479,0,6479,0,6479,0,6479,0,6479,0,6479,0,6479,0,0,0,0,No,No,No-No
24407,1,24407,1,24407,1,24407,1,24407,1,24407,1,24407,0,0,1,0,No,Yes,No-Yes
28718,1,28718,1,28718,1,28718,1,28718,1,28718,1,28718,0,0,1,0,No,Yes,No-Yes
34056,1,34056,1,34056,1,34056,1,34056,1,34056,1,34056,0,1,1,0,No,Yes,No-Yes
8849,0,8849,0,8849,0,8849,0,8849,0,8849,0,8849,0,0,0,0,No,No,No-No
30354,1,30354,1,30354,1,30354,1,30354,1,30354,1,30354,0,0,1,0,No,Yes,No-Yes
23320,0,23320,1,23320,1,23320,0,23320,0,23320,0,23320,0,0,1,0,No,Yes,No-Yes
22086,0,22086,0,22086,0,22086,0,22086,0,22086,0,22086,0,1,1,0,No,Yes,No-Yes
29033,0,29033,1,29033,1,29033,1,29033,0,29033,0,29033,0,1,1,0,No,Yes,No-Yes
12858,0,12858,1,12858,1,12858,1,12858,0,12858,1,12858,0,1,1,0,No,Yes,No-Yes
35463,1,35463,1,35463,1,35463,1,35463,1,35463,1,35463,0,1,1,0,No,Yes,No-Yes
25406,0,25406,0,25406,1,25406,0,25406,0,25406,0,25406,0,1,1,0,No,Yes,No-Yes
24520,0,24520,0,24520,0,24520,0,24520,0,24520,0,24520,0,0,0,0,No,No,No-No
7769,0,7769,0,7769,0,7769,0,7769,0,7769,0,7769,0,0,0,0,No,No,No-No
30559,0,30559,1,30559,1,30559,1,30559,0,30559,0,30559,0,1,1,0,No,Yes,No-Yes
3230,0,3230,0,3230,0,3230,0,3230,0,3230,0,3230,1,0,0,1,Yes,No,Yes-No
25720,0,25720,0,25720,1,25720,0,25720,0,25720,0,25720,0,0,1,0,No,Yes,No-Yes
24273,0,24273,0,24273,1,24273,0,24273,0,24273,0,24273,0,0,1,0,No,Yes,No-Yes
5400,0,5400,0,5400,0,5400,0,5400,0,5400,0,5400,0,0,0,0,No,No,No-No
28039,1,28039,1,28039,1,28039,1,28039,1,28039,1,28039,0,1,1,0,No,Yes,No-Yes
16631,0,16631,0,16631,0,16631,0,16631,0,16631,0,16631,0,0,0,0,No,No,No-No
4111,0,4111,0,4111,0,4111,0,4111,0,4111,0,4111,0,0,0,0,No,No,No-No
2741,0,2741,0,2741,0,2741,0,2741,0,2741,0,2741,0,0,0,0,No,No,No-No
4898,0,4898,0,4898,0,4898,0,4898,0,4898,0,4898,0,0,0,0,No,No,No-No
3205,0,3205,0,3205,0,3205,0,3205,0,3205,0,3205,0,0,0,0,No,No,No-No
4416,0,4416,0,4416,0,4416,0,4416,0,4416,0,4416,0,0,0,0,No,No,No-No
18965,1,18965,0,18965,0,18965,0,18965,1,18965,0,18965,0,0,1,0,No,Yes,No-Yes
27123,0,27123,1,27123,1,27123,0,27123,0,27123,0,27123,0,1,1,0,No,Yes,No-Yes
31591,0,31591,0,31591,1,31591,0,31591,0,31591,0,31591,0,1,1,0,No,Yes,No-Yes
19950,0,19950,0,19950,0,19950,0,19950,0,19950,0,19950,0,0,0,0,No,No,No-No
37618,0,37618,1,37618,1,37618,1,37618,0,37618,0,37618,1,1,1,0,Yes,Yes,Yes-Yes
13593,1,13593,0,13593,0,13593,0,13593,1,13593,1,13593,0,1,1,0,No,Yes,No-Yes
11869,0,11869,0,11869,0,11869,0,11869,0,11869,0,11869,0,1,1,0,No,Yes,No-Yes
29328,0,29328,1,29328,1,29328,1,29328,0,29328,0,29328,0,0,1,0,No,Yes,No-Yes
506,0,506,0,506,0,506,0,506,0,506,0,506,0,0,0,0,No,No,No-No
31996,0,31996,0,31996,1,31996,0,31996,0,31996,0,31996,0,1,1,0,No,Yes,No-Yes
29285,0,29285,1,29285,1,29285,1,29285,0,29285,0,29285,0,0,1,0,No,Yes,No-Yes
33289,0,33289,0,33289,1,33289,0,33289,0,33289,0,33289,0,0,1,0,No,Yes,No-Yes
7951,0,7951,0,7951,0,7951,0,7951,0,7951,0,7951,0,0,0,0,No,No,No-No
35493,1,35493,1,35493,1,35493,1,35493,1,35493,1,35493,0,1,1,0,No,Yes,No-Yes
6793,0,6793,0,6793,0,6793,0,6793,0,6793,0,6793,0,0,0,0,No,No,No-No
4603,0,4603,1,4603,1,4603,1,4603,0,4603,1,4603,0,0,1,0,No,Yes,No-Yes
26156,0,26156,1,26156,1,26156,1,26156,0,26156,1,26156,0,1,1,0,No,Yes,No-Yes
23526,0,23526,0,23526,1,23526,0,23526,0,23526,0,23526,0,0,1,0,No,Yes,No-Yes
6599,0,6599,0,6599,0,6599,0,6599,0,6599,0,6599,0,0,0,0,No,No,No-No
756,0,756,0,756,0,756,0,756,0,756,0,756,0,0,0,0,No,No,No-No
11807,0,11807,1,11807,1,11807,1,11807,0,11807,0,11807,0,1,1,0,No,Yes,No-Yes
7578,0,7578,0,7578,0,7578,0,7578,0,7578,0,7578,0,0,0,0,No,No,No-No
17923,0,17923,0,17923,0,17923,0,17923,0,17923,0,17923,0,0,0,0,No,No,No-No
32976,0,32976,1,32976,1,32976,0,32976,0,32976,0,32976,0,1,1,0,No,Yes,No-Yes
24585,0,24585,1,24585,1,24585,0,24585,0,24585,0,24585,0,1,1,0,No,Yes,No-Yes
3081,0,3081,0,3081,0,3081,0,3081,0,3081,0,3081,0,0,0,0,No,No,No-No
2014,0,2014,0,2014,0,2014,0,2014,0,2014,0,2014,0,0,0,0,No,No,No-No
30271,0,30271,0,30271,0,30271,0,30271,0,30271,0,30271,0,0,0,0,No,No,No-No
36638,1,36638,1,36638,1,36638,1,36638,1,36638,1,36638,0,1,1,0,No,Yes,No-Yes
20375,0,20375,0,20375,0,20375,0,20375,0,20375,0,20375,0,0,0,0,No,No,No-No
23527,1,23527,0,23527,1,23527,0,23527,1,23527,0,23527,0,0,1,0,No,Yes,No-Yes
35560,0,35560,1,35560,1,35560,1,35560,0,35560,1,35560,0,1,1,0,No,Yes,No-Yes
4397,0,4397,1,4397,0,4397,0,4397,0,4397,1,4397,0,0,1,0,No,Yes,No-Yes
38170,1,38170,1,38170,1,38170,1,38170,1,38170,1,38170,1,1,1,0,Yes,Yes,Yes-Yes
20174,0,20174,0,20174,0,20174,0,20174,0,20174,0,20174,0,0,0,0,No,No,No-No
34995,1,34995,1,34995,1,34995,1,34995,1,34995,1,34995,1,1,1,0,Yes,Yes,Yes-Yes
13721,0,13721,0,13721,0,13721,0,13721,0,13721,0,13721,0,0,0,0,No,No,No-No
177,0,177,1,177,0,177,0,177,0,177,0,177,0,0,1,0,No,Yes,No-Yes
25803,1,25803,0,25803,1,25803,1,25803,1,25803,1,25803,1,1,1,0,Yes,Yes,Yes-Yes
32302,0,32302,1,32302,1,32302,0,32302,0,32302,0,32302,0,0,1,0,No,Yes,No-Yes
24616,0,24616,0,24616,0,24616,0,24616,0,24616,0,24616,1,0,0,1,Yes,No,Yes-No
9328,0,9328,0,9328,0,9328,0,9328,0,9328,0,9328,0,0,0,0,No,No,No-No
7463,0,7463,0,7463,0,7463,0,7463,0,7463,0,7463,0,0,0,0,No,No,No-No
4437,0,4437,1,4437,0,4437,0,4437,0,4437,0,4437,1,0,1,0,Yes,Yes,Yes-Yes
26660,0,26660,1,26660,1,26660,0,26660,0,26660,0,26660,0,1,1,0,No,Yes,No-Yes
10659,0,10659,0,10659,0,10659,0,10659,0,10659,0,10659,0,0,0,0,No,No,No-No
4013,1,4013,0,4013,0,4013,0,4013,1,4013,0,4013,0,0,1,0,No,Yes,No-Yes
4657,0,4657,0,4657,0,4657,0,4657,0,4657,0,4657,0,0,0,0,No,No,No-No
15813,0,15813,0,15813,0,15813,0,15813,0,15813,0,15813,0,1,1,0,No,Yes,No-Yes
21199,0,21199,0,21199,0,21199,1,21199,0,21199,0,21199,0,0,1,0,No,Yes,No-Yes
6013,0,6013,0,6013,0,6013,0,6013,0,6013,0,6013,0,0,0,0,No,No,No-No
12502,0,12502,1,12502,1,12502,1,12502,0,12502,0,12502,0,1,1,0,No,Yes,No-Yes
19743,0,19743,0,19743,0,19743,0,19743,0,19743,0,19743,0,0,0,0,No,No,No-No
35318,0,35318,1,35318,1,35318,1,35318,0,35318,1,35318,1,1,1,0,Yes,Yes,Yes-Yes
6724,1,6724,0,6724,0,6724,0,6724,1,6724,0,6724,0,0,1,0,No,Yes,No-Yes
16026,0,16026,1,16026,1,16026,1,16026,0,16026,1,16026,0,0,1,0,No,Yes,No-Yes
36594,1,36594,1,36594,1,36594,1,36594,1,36594,1,36594,0,1,1,0,No,Yes,No-Yes
21969,0,21969,0,21969,0,21969,0,21969,0,21969,0,21969,0,0,0,0,No,No,No-No
3749,0,3749,0,3749,0,3749,0,3749,0,3749,0,3749,0,0,0,0,No,No,No-No
29924,0,29924,0,29924,1,29924,1,29924,0,29924,0,29924,0,1,1,0,No,Yes,No-Yes
31627,0,31627,1,31627,1,31627,1,31627,0,31627,0,31627,0,0,1,0,No,Yes,No-Yes
7642,0,7642,0,7642,0,7642,0,7642,0,7642,0,7642,0,0,0,0,No,No,No-No
20091,0,20091,0,20091,0,20091,0,20091,0,20091,0,20091,0,0,0,0,No,No,No-No
812,0,812,0,812,0,812,0,812,0,812,0,812,0,0,0,0,No,No,No-No
487,0,487,0,487,0,487,0,487,0,487,0,487,0,0,0,0,No,No,No-No
32689,0,32689,1,32689,1,32689,1,32689,0,32689,0,32689,0,1,1,0,No,Yes,No-Yes
10222,0,10222,0,10222,0,10222,0,10222,0,10222,0,10222,0,0,0,0,No,No,No-No
26183,0,26183,1,26183,1,26183,0,26183,0,26183,0,26183,1,0,1,0,Yes,Yes,Yes-Yes
34150,1,34150,1,34150,1,34150,1,34150,1,34150,1,34150,1,1,1,0,Yes,Yes,Yes-Yes
3054,0,3054,0,3054,0,3054,0,3054,0,3054,0,3054,1,0,0,1,Yes,No,Yes-No
25599,0,25599,0,25599,0,25599,0,25599,0,25599,0,25599,0,0,0,0,No,No,No-No
16033,0,16033,0,16033,0,16033,0,16033,0,16033,0,16033,0,1,1,0,No,Yes,No-Yes
310,0,310,0,310,0,310,0,310,0,310,0,310,0,0,0,0,No,No,No-No
22973,0,22973,0,22973,1,22973,0,22973,0,22973,0,22973,0,0,1,0,No,Yes,No-Yes
15518,0,15518,1,15518,1,15518,1,15518,0,15518,0,15518,0,1,1,0,No,Yes,No-Yes
20922,0,20922,1,20922,1,20922,1,20922,0,20922,1,20922,0,1,1,0,No,Yes,No-Yes
8062,0,8062,0,8062,0,8062,0,8062,0,8062,0,8062,0,0,0,0,No,No,No-No
10764,0,10764,0,10764,0,10764,0,10764,0,10764,0,10764,0,0,0,0,No,No,No-No
36934,1,36934,1,36934,1,36934,1,36934,1,36934,1,36934,1,1,1,0,Yes,Yes,Yes-Yes
14605,1,14605,0,14605,0,14605,0,14605,1,14605,0,14605,0,0,1,0,No,Yes,No-Yes
7129,0,7129,0,7129,0,7129,0,7129,0,7129,0,7129,0,0,0,0,No,No,No-No
35836,1,35836,1,35836,1,35836,1,35836,1,35836,1,35836,0,1,1,0,No,Yes,No-Yes
17554,0,17554,0,17554,0,17554,0,17554,0,17554,0,17554,0,0,0,0,No,No,No-No
443,0,443,1,443,1,443,0,443,0,443,0,443,0,0,1,0,No,Yes,No-Yes
18239,0,18239,0,18239,0,18239,0,18239,0,18239,0,18239,0,0,0,0,No,No,No-No
11543,0,11543,1,11543,1,11543,1,11543,0,11543,0,11543,0,1,1,0,No,Yes,No-Yes
34266,1,34266,1,34266,1,34266,1,34266,1,34266,1,34266,0,1,1,0,No,Yes,No-Yes
20143,0,20143,0,20143,0,20143,0,20143,0,20143,0,20143,0,1,1,0,No,Yes,No-Yes
19697,0,19697,0,19697,0,19697,0,19697,0,19697,0,19697,0,0,0,0,No,No,No-No
36315,1,36315,1,36315,1,36315,1,36315,1,36315,1,36315,1,1,1,0,Yes,Yes,Yes-Yes
15952,0,15952,0,15952,0,15952,0,15952,0,15952,0,15952,0,1,1,0,No,Yes,No-Yes
7121,0,7121,1,7121,1,7121,1,7121,0,7121,1,7121,0,0,1,0,No,Yes,No-Yes
38205,0,38205,1,38205,1,38205,1,38205,0,38205,1,38205,1,1,1,0,Yes,Yes,Yes-Yes
36426,1,36426,1,36426,1,36426,1,36426,1,36426,1,36426,1,1,1,0,Yes,Yes,Yes-Yes
19640,0,19640,0,19640,0,19640,0,19640,0,19640,0,19640,0,0,0,0,No,No,No-No
24373,0,24373,1,24373,1,24373,0,24373,0,24373,0,24373,0,0,1,0,No,Yes,No-Yes
6503,0,6503,0,6503,0,6503,0,6503,0,6503,0,6503,0,0,0,0,No,No,No-No
31005,0,31005,0,31005,1,31005,0,31005,0,31005,0,31005,0,0,1,0,No,Yes,No-Yes
9341,1,9341,1,9341,1,9341,1,9341,1,9341,1,9341,0,0,1,0,No,Yes,No-Yes
32026,0,32026,1,32026,1,32026,1,32026,0,32026,0,32026,0,1,1,0,No,Yes,No-Yes
2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,2085,0,0,0,0,No,No,No-No
17607,1,17607,0,17607,0,17607,0,17607,1,17607,1,17607,0,0,1,0,No,Yes,No-Yes
13807,0,13807,1,13807,1,13807,1,13807,0,13807,0,13807,0,1,1,0,No,Yes,No-Yes
35968,1,35968,0,35968,1,35968,1,35968,1,35968,1,35968,0,1,1,0,No,Yes,No-Yes
31836,0,31836,0,31836,1,31836,0,31836,0,31836,0,31836,0,1,1,0,No,Yes,No-Yes
875,0,875,1,875,0,875,0,875,0,875,0,875,0,0,1,0,No,Yes,No-Yes
15419,0,15419,0,15419,0,15419,0,15419,0,15419,0,15419,0,1,1,0,No,Yes,No-Yes
23427,0,23427,0,23427,0,23427,0,23427,0,23427,0,23427,0,0,0,0,No,No,No-No
35381,0,35381,1,35381,1,35381,1,35381,0,35381,1,35381,1,1,1,0,Yes,Yes,Yes-Yes
30411,0,30411,1,30411,1,30411,0,30411,0,30411,0,30411,0,0,1,0,No,Yes,No-Yes
725,0,725,0,725,0,725,0,725,0,725,0,725,1,0,0,1,Yes,No,Yes-No
1071,0,1071,0,1071,0,1071,0,1071,0,1071,0,1071,0,0,0,0,No,No,No-No
33087,0,33087,1,33087,1,33087,1,33087,0,33087,1,33087,0,0,1,0,No,Yes,No-Yes
11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,11934,0,0,0,0,No,No,No-No
5358,0,5358,0,5358,0,5358,0,5358,0,5358,0,5358,0,0,0,0,No,No,No-No
17014,0,17014,0,17014,0,17014,1,17014,0,17014,0,17014,0,1,1,0,No,Yes,No-Yes
23426,0,23426,0,23426,1,23426,0,23426,0,23426,0,23426,0,0,1,0,No,Yes,No-Yes
12869,0,12869,0,12869,0,12869,1,12869,0,12869,1,12869,0,1,1,0,No,Yes,No-Yes
21939,0,21939,0,21939,0,21939,0,21939,0,21939,0,21939,0,0,0,0,No,No,No-No
11879,0,11879,0,11879,0,11879,0,11879,0,11879,0,11879,0,1,1,0,No,Yes,No-Yes
8485,0,8485,1,8485,1,8485,1,8485,0,8485,0,8485,1,0,1,0,Yes,Yes,Yes-Yes
19285,0,19285,0,19285,0,19285,0,19285,0,19285,0,19285,0,1,1,0,No,Yes,No-Yes
3103,0,3103,0,3103,0,3103,0,3103,0,3103,0,3103,0,0,0,0,No,No,No-No
32428,1,32428,1,32428,1,32428,1,32428,1,32428,0,32428,0,1,1,0,No,Yes,No-Yes
31400,0,31400,1,31400,1,31400,1,31400,0,31400,0,31400,0,1,1,0,No,Yes,No-Yes
19191,0,19191,0,19191,0,19191,0,19191,0,19191,0,19191,0,0,0,0,No,No,No-No
26190,0,26190,0,26190,1,26190,1,26190,0,26190,0,26190,0,1,1,0,No,Yes,No-Yes
32882,0,32882,1,32882,1,32882,0,32882,0,32882,0,32882,0,0,1,0,No,Yes,No-Yes
34426,0,34426,1,34426,1,34426,1,34426,0,34426,1,34426,0,1,1,0,No,Yes,No-Yes
7317,0,7317,0,7317,0,7317,0,7317,0,7317,0,7317,0,0,0,0,No,No,No-No
